reportdate,pruid,prename,prfname,series_type,primary_series,first_additional_vaccine,second_additional_vaccine,primary_series_completed
"January 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,AstraZeneca Vaxzevria/COVISHIELD,Moderna Spikevax,Not reported,299
"January 22, 2022",12,Nova Scotia,Nouvelle-Écosse,3,AstraZeneca Vaxzevria/COVISHIELD,All other series,Not reported,4
"January 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,AstraZeneca Vaxzevria/COVISHIELD,All other series,Not reported,2
"January 22, 2022",12,Nova Scotia,Nouvelle-Écosse,1,AstraZeneca Vaxzevria/COVISHIELD,Have not received an additional dose,Have not received a 2nd additional dose,365
"January 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,All other series,Pfizer-BioNTech Comirnaty,Not reported,41
"January 22, 2022",12,Nova Scotia,Nouvelle-Écosse,3,All other series,Pfizer-BioNTech Comirnaty,Not reported,66
"January 22, 2022",12,Nova Scotia,Nouvelle-Écosse,3,All other series,Moderna Spikevax,Not reported,26
"January 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,All other series,Moderna Spikevax,Not reported,24
"January 22, 2022",12,Nova Scotia,Nouvelle-Écosse,3,All other series,All other series,Not reported,11
"January 22, 2022",12,Nova Scotia,Nouvelle-Écosse,1,All other series,All other series,Not reported,2
"January 22, 2022",12,Nova Scotia,Nouvelle-Écosse,1,All other series,Have not received an additional dose,Have not received a 2nd additional dose,384
"January 22, 2022",12,Nova Scotia,Nouvelle-Écosse,3,All other series,Have not received an additional dose,Have not received a 2nd additional dose,455
"January 22, 2022",13,New Brunswick,Nouveau-Brunswick,1,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Not reported,113357
"January 22, 2022",13,New Brunswick,Nouveau-Brunswick,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,Not reported,35197
"January 22, 2022",13,New Brunswick,Nouveau-Brunswick,1,Pfizer-BioNTech Comirnaty,Have not received an additional dose,Have not received a 2nd additional dose,219660
"January 22, 2022",13,New Brunswick,Nouveau-Brunswick,2,mRNA mixed series,Pfizer-BioNTech Comirnaty,Not reported,26599
"January 22, 2022",13,New Brunswick,Nouveau-Brunswick,2,mRNA mixed series,Moderna Spikevax,Not reported,33973
"January 22, 2022",13,New Brunswick,Nouveau-Brunswick,2,mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,54092
"January 22, 2022",13,New Brunswick,Nouveau-Brunswick,2,Moderna Spikevax,Pfizer-BioNTech Comirnaty,Not reported,5635
"January 22, 2022",13,New Brunswick,Nouveau-Brunswick,1,Moderna Spikevax,Moderna Spikevax,Not reported,39502
"January 22, 2022",13,New Brunswick,Nouveau-Brunswick,1,Moderna Spikevax,Have not received an additional dose,Have not received a 2nd additional dose,52743
"January 22, 2022",13,New Brunswick,Nouveau-Brunswick,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Pfizer-BioNTech Comirnaty,Not reported,18974
"January 22, 2022",13,New Brunswick,Nouveau-Brunswick,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Moderna Spikevax,Not reported,12677
"January 22, 2022",13,New Brunswick,Nouveau-Brunswick,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,5780
"January 22, 2022",13,New Brunswick,Nouveau-Brunswick,2,AstraZeneca Vaxzevria/COVISHIELD,Pfizer-BioNTech Comirnaty,Not reported,4243
"January 22, 2022",13,New Brunswick,Nouveau-Brunswick,2,AstraZeneca Vaxzevria/COVISHIELD,Moderna Spikevax,Not reported,1549
"January 22, 2022",13,New Brunswick,Nouveau-Brunswick,1,AstraZeneca Vaxzevria/COVISHIELD,Have not received an additional dose,Have not received a 2nd additional dose,655
"January 22, 2022",13,New Brunswick,Nouveau-Brunswick,3,All other series,Pfizer-BioNTech Comirnaty,Not reported,217
"January 22, 2022",13,New Brunswick,Nouveau-Brunswick,3,All other series,Moderna Spikevax,Not reported,229
"January 22, 2022",13,New Brunswick,Nouveau-Brunswick,3,All other series,Have not received an additional dose,Have not received a 2nd additional dose,525
"January 22, 2022",13,New Brunswick,Nouveau-Brunswick,1,All other series,Have not received an additional dose,Have not received a 2nd additional dose,172
"January 22, 2022",24,Quebec,Québec,3,All other series,All other series,Not reported,3155197
"January 22, 2022",24,Quebec,Québec,3,All other series,Have not received an additional dose,Have not received a 2nd additional dose,3607047
"January 22, 2022",35,Ontario,Ontario,1,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Not reported,2440664
"January 22, 2022",35,Ontario,Ontario,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,Not reported,931861
"January 22, 2022",35,Ontario,Ontario,2,Pfizer-BioNTech Comirnaty,All other series,Not reported,49
"January 22, 2022",35,Ontario,Ontario,1,Pfizer-BioNTech Comirnaty,Have not received an additional dose,Have not received a 2nd additional dose,3693333
"January 22, 2022",35,Ontario,Ontario,2,mRNA mixed series,Pfizer-BioNTech Comirnaty,Not reported,402771
"January 22, 2022",35,Ontario,Ontario,2,mRNA mixed series,Moderna Spikevax,Not reported,571678
"January 22, 2022",35,Ontario,Ontario,2,mRNA mixed series,All other series,Not reported,3
"January 22, 2022",35,Ontario,Ontario,2,mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,590462
"January 22, 2022",35,Ontario,Ontario,2,Moderna Spikevax,Pfizer-BioNTech Comirnaty,Not reported,179581
"January 22, 2022",35,Ontario,Ontario,1,Moderna Spikevax,Moderna Spikevax,Not reported,791956
"January 22, 2022",35,Ontario,Ontario,2,Moderna Spikevax,All other series,Not reported,5
"January 22, 2022",35,Ontario,Ontario,1,Moderna Spikevax,Have not received an additional dose,Have not received a 2nd additional dose,915608
"January 22, 2022",35,Ontario,Ontario,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Pfizer-BioNTech Comirnaty,Not reported,223903
"January 22, 2022",35,Ontario,Ontario,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Moderna Spikevax,Not reported,291844
"January 22, 2022",35,Ontario,Ontario,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,All other series,Not reported,58
"January 22, 2022",35,Ontario,Ontario,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,128461
"January 22, 2022",35,Ontario,Ontario,2,AstraZeneca Vaxzevria/COVISHIELD,Pfizer-BioNTech Comirnaty,Not reported,145937
"January 22, 2022",35,Ontario,Ontario,2,AstraZeneca Vaxzevria/COVISHIELD,Moderna Spikevax,Not reported,53572
"January 22, 2022",35,Ontario,Ontario,2,AstraZeneca Vaxzevria/COVISHIELD,All other series,Not reported,17
"January 22, 2022",35,Ontario,Ontario,1,AstraZeneca Vaxzevria/COVISHIELD,All other series,Not reported,48
"January 22, 2022",35,Ontario,Ontario,1,AstraZeneca Vaxzevria/COVISHIELD,Have not received an additional dose,Have not received a 2nd additional dose,50783
"January 22, 2022",35,Ontario,Ontario,2,All other series,Pfizer-BioNTech Comirnaty,Not reported,2155
"January 22, 2022",35,Ontario,Ontario,2,All other series,Moderna Spikevax,Not reported,1205
"January 22, 2022",35,Ontario,Ontario,1,All other series,All other series,Not reported,118
"January 22, 2022",35,Ontario,Ontario,2,All other series,All other series,Not reported,4
"January 22, 2022",35,Ontario,Ontario,1,All other series,Have not received an additional dose,Have not received a 2nd additional dose,10531
"January 22, 2022",35,Ontario,Ontario,3,All other series,Have not received an additional dose,Have not received a 2nd additional dose,2550
"January 22, 2022",35,Ontario,Ontario,2,All other series,Have not received an additional dose,Have not received a 2nd additional dose,23544
"January 22, 2022",46,Manitoba,Manitoba,1,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Not reported,267273
"January 22, 2022",46,Manitoba,Manitoba,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,Not reported,31762
"January 22, 2022",46,Manitoba,Manitoba,2,Pfizer-BioNTech Comirnaty,All other series,Not reported,22
"January 22, 2022",46,Manitoba,Manitoba,1,Pfizer-BioNTech Comirnaty,Have not received an additional dose,Have not received a 2nd additional dose,328864
"January 22, 2022",46,Manitoba,Manitoba,2,mRNA mixed series,Pfizer-BioNTech Comirnaty,Not reported,28879
"January 22, 2022",46,Manitoba,Manitoba,2,mRNA mixed series,Moderna Spikevax,Not reported,39212
"January 22, 2022",46,Manitoba,Manitoba,2,mRNA mixed series,All other series,Not reported,2
"January 22, 2022",46,Manitoba,Manitoba,2,mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,68640
"January 22, 2022",46,Manitoba,Manitoba,2,Moderna Spikevax,Pfizer-BioNTech Comirnaty,Not reported,8266
"January 22, 2022",46,Manitoba,Manitoba,1,Moderna Spikevax,Moderna Spikevax,Not reported,69721
"January 22, 2022",46,Manitoba,Manitoba,2,Moderna Spikevax,All other series,Not reported,1
"January 22, 2022",46,Manitoba,Manitoba,1,Moderna Spikevax,Have not received an additional dose,Have not received a 2nd additional dose,115133
"January 22, 2022",46,Manitoba,Manitoba,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Pfizer-BioNTech Comirnaty,Not reported,25384
"January 22, 2022",46,Manitoba,Manitoba,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Moderna Spikevax,Not reported,29564
"January 22, 2022",46,Manitoba,Manitoba,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,All other series,Not reported,5
"January 22, 2022",46,Manitoba,Manitoba,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,18547
"January 22, 2022",46,Manitoba,Manitoba,2,AstraZeneca Vaxzevria/COVISHIELD,Pfizer-BioNTech Comirnaty,Not reported,3677
"January 22, 2022",46,Manitoba,Manitoba,2,AstraZeneca Vaxzevria/COVISHIELD,Moderna Spikevax,Not reported,1381
"January 22, 2022",46,Manitoba,Manitoba,1,AstraZeneca Vaxzevria/COVISHIELD,All other series,Not reported,6
"January 22, 2022",46,Manitoba,Manitoba,1,AstraZeneca Vaxzevria/COVISHIELD,Have not received an additional dose,Have not received a 2nd additional dose,2962
"January 22, 2022",46,Manitoba,Manitoba,2,All other series,Pfizer-BioNTech Comirnaty,Not reported,187
"January 22, 2022",46,Manitoba,Manitoba,2,All other series,Moderna Spikevax,Not reported,74
"January 22, 2022",46,Manitoba,Manitoba,1,All other series,All other series,Not reported,10
"January 22, 2022",46,Manitoba,Manitoba,1,All other series,Have not received an additional dose,Have not received a 2nd additional dose,1536
"January 22, 2022",46,Manitoba,Manitoba,2,All other series,Have not received an additional dose,Have not received a 2nd additional dose,729
"January 22, 2022",47,Saskatchewan,Saskatchewan,1,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Not reported,261507
"January 22, 2022",47,Saskatchewan,Saskatchewan,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,Not reported,1187
"January 22, 2022",47,Saskatchewan,Saskatchewan,1,Pfizer-BioNTech Comirnaty,Have not received an additional dose,Have not received a 2nd additional dose,303617
"January 22, 2022",47,Saskatchewan,Saskatchewan,2,mRNA mixed series,Pfizer-BioNTech Comirnaty,Not reported,15666
"January 22, 2022",47,Saskatchewan,Saskatchewan,2,mRNA mixed series,Moderna Spikevax,Not reported,13104
"January 22, 2022",47,Saskatchewan,Saskatchewan,2,mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,22629
"January 22, 2022",47,Saskatchewan,Saskatchewan,2,Moderna Spikevax,Pfizer-BioNTech Comirnaty,Not reported,2023
"January 22, 2022",47,Saskatchewan,Saskatchewan,1,Moderna Spikevax,Moderna Spikevax,Not reported,75465
"January 22, 2022",47,Saskatchewan,Saskatchewan,1,Moderna Spikevax,Have not received an additional dose,Have not received a 2nd additional dose,78552
"January 22, 2022",47,Saskatchewan,Saskatchewan,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Pfizer-BioNTech Comirnaty,Not reported,42394
"January 22, 2022",47,Saskatchewan,Saskatchewan,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Moderna Spikevax,Not reported,7884
"January 22, 2022",47,Saskatchewan,Saskatchewan,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,9811
"January 22, 2022",47,Saskatchewan,Saskatchewan,2,AstraZeneca Vaxzevria/COVISHIELD,Pfizer-BioNTech Comirnaty,Not reported,9999
"January 22, 2022",47,Saskatchewan,Saskatchewan,2,AstraZeneca Vaxzevria/COVISHIELD,Moderna Spikevax,Not reported,832
"January 22, 2022",47,Saskatchewan,Saskatchewan,1,AstraZeneca Vaxzevria/COVISHIELD,All other series,Not reported,30
"January 22, 2022",47,Saskatchewan,Saskatchewan,1,AstraZeneca Vaxzevria/COVISHIELD,Have not received an additional dose,Have not received a 2nd additional dose,2873
"January 22, 2022",47,Saskatchewan,Saskatchewan,2,All other series,Pfizer-BioNTech Comirnaty,Not reported,61
"January 22, 2022",47,Saskatchewan,Saskatchewan,1,All other series,Have not received an additional dose,Have not received a 2nd additional dose,1780
"January 22, 2022",48,Alberta,Alberta,1,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Not reported,792353
"January 22, 2022",48,Alberta,Alberta,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,Not reported,89124
"January 22, 2022",48,Alberta,Alberta,2,Pfizer-BioNTech Comirnaty,All other series,Not reported,18
"January 22, 2022",48,Alberta,Alberta,3,Pfizer-BioNTech Comirnaty,All other series,Not reported,6
"January 22, 2022",48,Alberta,Alberta,1,Pfizer-BioNTech Comirnaty,Have not received an additional dose,Have not received a 2nd additional dose,1364313
"January 22, 2022",48,Alberta,Alberta,2,mRNA mixed series,Pfizer-BioNTech Comirnaty,Not reported,25732
"January 22, 2022",48,Alberta,Alberta,2,mRNA mixed series,Moderna Spikevax,Not reported,26829
"January 22, 2022",48,Alberta,Alberta,2,mRNA mixed series,All other series,Not reported,2
"January 22, 2022",48,Alberta,Alberta,2,mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,82513
"January 22, 2022",48,Alberta,Alberta,2,Moderna Spikevax,Pfizer-BioNTech Comirnaty,Not reported,24443
"January 22, 2022",48,Alberta,Alberta,1,Moderna Spikevax,Moderna Spikevax,Not reported,214579
"January 22, 2022",48,Alberta,Alberta,2,Moderna Spikevax,All other series,Not reported,1
"January 22, 2022",48,Alberta,Alberta,1,Moderna Spikevax,Have not received an additional dose,Have not received a 2nd additional dose,317585
"January 22, 2022",48,Alberta,Alberta,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Pfizer-BioNTech Comirnaty,Not reported,149228
"January 22, 2022",48,Alberta,Alberta,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Moderna Spikevax,Not reported,30946
"January 22, 2022",48,Alberta,Alberta,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,All other series,Not reported,26
"January 22, 2022",48,Alberta,Alberta,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,47714
"January 22, 2022",48,Alberta,Alberta,2,AstraZeneca Vaxzevria/COVISHIELD,Pfizer-BioNTech Comirnaty,Not reported,16198
"January 22, 2022",48,Alberta,Alberta,2,AstraZeneca Vaxzevria/COVISHIELD,Moderna Spikevax,Not reported,6355
"January 22, 2022",48,Alberta,Alberta,2,AstraZeneca Vaxzevria/COVISHIELD,All other series,Not reported,3
"January 22, 2022",48,Alberta,Alberta,1,AstraZeneca Vaxzevria/COVISHIELD,All other series,Not reported,361
"January 22, 2022",48,Alberta,Alberta,1,AstraZeneca Vaxzevria/COVISHIELD,Have not received an additional dose,Have not received a 2nd additional dose,13497
"January 22, 2022",48,Alberta,Alberta,3,All other series,Pfizer-BioNTech Comirnaty,Not reported,457
"January 22, 2022",48,Alberta,Alberta,2,All other series,Pfizer-BioNTech Comirnaty,Not reported,1
"January 22, 2022",48,Alberta,Alberta,2,All other series,Moderna Spikevax,Not reported,3
"January 22, 2022",48,Alberta,Alberta,3,All other series,Moderna Spikevax,Not reported,191
"January 22, 2022",48,Alberta,Alberta,3,All other series,All other series,Not reported,2
"January 22, 2022",48,Alberta,Alberta,3,All other series,Have not received an additional dose,Have not received a 2nd additional dose,5057
"January 22, 2022",48,Alberta,Alberta,1,All other series,Have not received an additional dose,Have not received a 2nd additional dose,6237
"January 22, 2022",48,Alberta,Alberta,2,All other series,Have not received an additional dose,Have not received a 2nd additional dose,27
"January 22, 2022",59,British Columbia,Colombie-Britannique,1,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Not reported,558850
"January 22, 2022",59,British Columbia,Colombie-Britannique,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,Not reported,553777
